"id_1","label_1","id_2","label_2","id_3","label_3","id_4","label_4","id_5","label_5"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.31","Commerce de gros de fruits et légumes","46.31Z","Commerce de gros (commerce interentreprises) de fruits et légumes"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.32","Commerce de gros de viandes et de produits à base de viande","46.32A","Commerce de gros (commerce interentreprises) de viandes de boucherie"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.32","Commerce de gros de viandes et de produits à base de viande","46.32B","Commerce de gros (commerce interentreprises) de produits à base de viande"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.32","Commerce de gros de viandes et de produits à base de viande","46.32C","Commerce de gros (commerce interentreprises) de volailles et gibier"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.33","Commerce de gros de produits laitiers, œufs, huiles et matières grasses comestibles","46.33Z","Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.34","Commerce de gros de boissons","46.34Z","Commerce de gros (commerce interentreprises) de boissons"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.35","Commerce de gros de produits à base de tabac","46.35Z","Commerce de gros (commerce interentreprises) de produits à base de tabac"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.36","Commerce de gros de sucre, chocolat et confiserie","46.36Z","Commerce de gros (commerce interentreprises) de sucre, chocolat et confiserie"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.37","Commerce de gros de café, thé, cacao et épices","46.37Z","Commerce de gros (commerce interentreprises) de café, thé, cacao et épices"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.38","Commerce de gros d'autres produits alimentaires, y compris poissons, crustacés et mollusques","46.38A","Commerce de gros (commerce interentreprises) de poissons, crustacés et mollusques"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.38","Commerce de gros d'autres produits alimentaires, y compris poissons, crustacés et mollusques","46.38B","Commerce de gros (commerce interentreprises) alimentaire spécialisé divers"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.39","Commerce de gros non spécialisé de denrées, boissons et tabac","46.39A","Commerce de gros (commerce interentreprises) de produits surgelés"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.3","Commerce de gros de produits alimentaires, de boissons et de tabac","46.39","Commerce de gros non spécialisé de denrées, boissons et tabac","46.39B","Commerce de gros (commerce interentreprises) alimentaire non spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.4","Commerce de gros de biens domestiques","46.41","Commerce de gros de textiles","46.41Z","Commerce de gros (commerce interentreprises) de textiles"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.4","Commerce de gros de biens domestiques","46.42","Commerce de gros d'habillement et de chaussures","46.42Z","Commerce de gros (commerce interentreprises) d'habillement et de chaussures"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.4","Commerce de gros de biens domestiques","46.43","Commerce de gros d'appareils électroménagers","46.43Z","Commerce de gros (commerce interentreprises) d'appareils électroménagers"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.4","Commerce de gros de biens domestiques","46.44","Commerce de gros de vaisselle, verrerie et produits d'entretien","46.44Z","Commerce de gros (commerce interentreprises) de vaisselle, verrerie et produits d'entretien"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.4","Commerce de gros de biens domestiques","46.45","Commerce de gros de parfumerie et de produits de beauté","46.45Z","Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.4","Commerce de gros de biens domestiques","46.46","Commerce de gros de produits pharmaceutiques","46.46Z","Commerce de gros (commerce interentreprises) de produits pharmaceutiques"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.4","Commerce de gros de biens domestiques","46.47","Commerce de gros de meubles, de tapis et d'appareils d'éclairage","46.47Z","Commerce de gros (commerce interentreprises) de meubles, de tapis et d'appareils d'éclairage"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.4","Commerce de gros de biens domestiques","46.48","Commerce de gros d'articles d'horlogerie et de bijouterie","46.48Z","Commerce de gros (commerce interentreprises) d'articles d'horlogerie et de bijouterie"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.4","Commerce de gros de biens domestiques","46.49","Commerce de gros d'autres biens domestiques","46.49Z","Commerce de gros (commerce interentreprises) d'autres biens domestiques"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.5","Commerce de gros d'équipements de l'information et de la communication","46.51","Commerce de gros d'ordinateurs, d'équipements informatiques périphériques et de logiciels","46.51Z","Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.5","Commerce de gros d'équipements de l'information et de la communication","46.52","Commerce de gros de composants et d'équipements électroniques et de télécommunication","46.52Z","Commerce de gros (commerce interentreprises) de composants et d'équipements électroniques et de télécommunication"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.6","Commerce de gros d'autres équipements industriels","46.61","Commerce de gros de matériel agricole","46.61Z","Commerce de gros (commerce interentreprises) de matériel agricole"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.6","Commerce de gros d'autres équipements industriels","46.62","Commerce de gros de machines-outils","46.62Z","Commerce de gros (commerce interentreprises) de machines-outils"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.6","Commerce de gros d'autres équipements industriels","46.63","Commerce de gros de machines pour l'extraction, la construction et le génie civil","46.63Z","Commerce de gros (commerce interentreprises) de machines pour l'extraction, la construction et le génie civil"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.6","Commerce de gros d'autres équipements industriels","46.64","Commerce de gros de machines pour l'industrie textile et l'habillement","46.64Z","Commerce de gros (commerce interentreprises) de machines pour l'industrie textile et l'habillement"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.6","Commerce de gros d'autres équipements industriels","46.65","Commerce de gros de mobilier de bureau","46.65Z","Commerce de gros (commerce interentreprises) de mobilier de bureau"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.6","Commerce de gros d'autres équipements industriels","46.66","Commerce de gros d'autres machines et équipements de bureau","46.66Z","Commerce de gros (commerce interentreprises) d'autres machines et équipements de bureau"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.6","Commerce de gros d'autres équipements industriels","46.69","Commerce de gros d'autres machines et équipements","46.69A","Commerce de gros (commerce interentreprises) de matériel électrique"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.6","Commerce de gros d'autres équipements industriels","46.69","Commerce de gros d'autres machines et équipements","46.69B","Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.6","Commerce de gros d'autres équipements industriels","46.69","Commerce de gros d'autres machines et équipements","46.69C","Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.7","Autres commerces de gros spécialisés","46.71","Commerce de gros de combustibles et de produits annexes","46.71Z","Commerce de gros (commerce interentreprises) de combustibles et de produits annexes"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.7","Autres commerces de gros spécialisés","46.72","Commerce de gros de minerais et métaux","46.72Z","Commerce de gros (commerce interentreprises) de minerais et métaux"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.7","Autres commerces de gros spécialisés","46.73","Commerce de gros de bois, de matériaux de construction et d'appareils sanitaires","46.73A","Commerce de gros (commerce interentreprises) de bois et de matériaux de construction"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.7","Autres commerces de gros spécialisés","46.73","Commerce de gros de bois, de matériaux de construction et d'appareils sanitaires","46.73B","Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de décoration"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.7","Autres commerces de gros spécialisés","46.74","Commerce de gros de quincaillerie et fournitures pour plomberie et chauffage","46.74A","Commerce de gros (commerce interentreprises) de quincaillerie"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.7","Autres commerces de gros spécialisés","46.74","Commerce de gros de quincaillerie et fournitures pour plomberie et chauffage","46.74B","Commerce de gros (commerce interentreprises) de fournitures pour la plomberie et le chauffage"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.7","Autres commerces de gros spécialisés","46.75","Commerce de gros de produits chimiques","46.75Z","Commerce de gros (commerce interentreprises) de produits chimiques"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.7","Autres commerces de gros spécialisés","46.76","Commerce de gros d'autres produits intermédiaires","46.76Z","Commerce de gros (commerce interentreprises) d'autres produits intermédiaires"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.7","Autres commerces de gros spécialisés","46.77","Commerce de gros de déchets et débris","46.77Z","Commerce de gros (commerce interentreprises) de déchets et débris"
"G","Commerce ; réparation d'automobiles et de motocycles","46","Commerce de gros, à l'exception des automobiles et des motocycles","46.9","Commerce de gros non spécialisé","46.90","Commerce de gros non spécialisé","46.90Z","Commerce de gros (commerce interentreprises) non spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.1","Commerce de détail en magasin non spécialisé","47.11","Commerce de détail en magasin non spécialisé à prédominance alimentaire","47.11A","Commerce de détail de produits surgelés"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.1","Commerce de détail en magasin non spécialisé","47.11","Commerce de détail en magasin non spécialisé à prédominance alimentaire","47.11B","Commerce d'alimentation générale"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.1","Commerce de détail en magasin non spécialisé","47.11","Commerce de détail en magasin non spécialisé à prédominance alimentaire","47.11C","Supérettes"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.1","Commerce de détail en magasin non spécialisé","47.11","Commerce de détail en magasin non spécialisé à prédominance alimentaire","47.11D","Supermarchés"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.1","Commerce de détail en magasin non spécialisé","47.11","Commerce de détail en magasin non spécialisé à prédominance alimentaire","47.11E","Magasins multi-commerces"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.1","Commerce de détail en magasin non spécialisé","47.11","Commerce de détail en magasin non spécialisé à prédominance alimentaire","47.11F","Hypermarchés"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.1","Commerce de détail en magasin non spécialisé","47.19","Autre commerce de détail en magasin non spécialisé","47.19A","Grands magasins"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.1","Commerce de détail en magasin non spécialisé","47.19","Autre commerce de détail en magasin non spécialisé","47.19B","Autres commerces de détail en magasin non spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.2","Commerce de détail alimentaire en magasin spécialisé","47.21","Commerce de détail de fruits et légumes en magasin spécialisé","47.21Z","Commerce de détail de fruits et légumes en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.2","Commerce de détail alimentaire en magasin spécialisé","47.22","Commerce de détail de viandes et de produits à base de viande en magasin spécialisé","47.22Z","Commerce de détail de viandes et de produits à base de viande en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.2","Commerce de détail alimentaire en magasin spécialisé","47.23","Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé","47.23Z","Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.2","Commerce de détail alimentaire en magasin spécialisé","47.24","Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé","47.24Z","Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.2","Commerce de détail alimentaire en magasin spécialisé","47.25","Commerce de détail de boissons en magasin spécialisé","47.25Z","Commerce de détail de boissons en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.2","Commerce de détail alimentaire en magasin spécialisé","47.26","Commerce de détail de produits à base de tabac en magasin spécialisé","47.26Z","Commerce de détail de produits à base de tabac en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.2","Commerce de détail alimentaire en magasin spécialisé","47.29","Autres commerces de détail alimentaires en magasin spécialisé","47.29Z","Autres commerces de détail alimentaires en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.3","Commerce de détail de carburants en magasin spécialisé","47.30","Commerce de détail de carburants en magasin spécialisé","47.30Z","Commerce de détail de carburants en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.4","Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé","47.41","Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé","47.41Z","Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.4","Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé","47.42","Commerce de détail de matériels de télécommunication en magasin spécialisé","47.42Z","Commerce de détail de matériels de télécommunication en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.4","Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé","47.43","Commerce de détail de matériels audio/vidéo en magasin spécialisé","47.43Z","Commerce de détail de matériels audio et vidéo en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.5","Commerce de détail d'autres équipements du foyer en magasin spécialisé","47.51","Commerce de détail de textiles en magasin spécialisé","47.51Z","Commerce de détail de textiles en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.5","Commerce de détail d'autres équipements du foyer en magasin spécialisé","47.52","Commerce de détail de quincaillerie, peintures et verres en magasin spécialisé","47.52A","Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²)"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.5","Commerce de détail d'autres équipements du foyer en magasin spécialisé","47.52","Commerce de détail de quincaillerie, peintures et verres en magasin spécialisé","47.52B","Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus)"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.5","Commerce de détail d'autres équipements du foyer en magasin spécialisé","47.53","Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé","47.53Z","Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.5","Commerce de détail d'autres équipements du foyer en magasin spécialisé","47.54","Commerce de détail d'appareils électroménagers en magasin spécialisé","47.54Z","Commerce de détail d'appareils électroménagers en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.5","Commerce de détail d'autres équipements du foyer en magasin spécialisé","47.59","Commerce de détail de meubles, appareils d'éclairage et autres articles de ménage en magasin spécialisé","47.59A","Commerce de détail de meubles"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.5","Commerce de détail d'autres équipements du foyer en magasin spécialisé","47.59","Commerce de détail de meubles, appareils d'éclairage et autres articles de ménage en magasin spécialisé","47.59B","Commerce de détail d'autres équipements du foyer"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.6","Commerce de détail de biens culturels et de loisirs en magasin spécialisé","47.61","Commerce de détail de livres en magasin spécialisé","47.61Z","Commerce de détail de livres en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.6","Commerce de détail de biens culturels et de loisirs en magasin spécialisé","47.62","Commerce de détail de journaux et papeterie en magasin spécialisé","47.62Z","Commerce de détail de journaux et papeterie en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.6","Commerce de détail de biens culturels et de loisirs en magasin spécialisé","47.63","Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé","47.63Z","Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.6","Commerce de détail de biens culturels et de loisirs en magasin spécialisé","47.64","Commerce de détail d'articles de sport en magasin spécialisé","47.64Z","Commerce de détail d'articles de sport en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.6","Commerce de détail de biens culturels et de loisirs en magasin spécialisé","47.65","Commerce de détail de jeux et jouets en magasin spécialisé","47.65Z","Commerce de détail de jeux et jouets en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.71","Commerce de détail d'habillement en magasin spécialisé","47.71Z","Commerce de détail d'habillement en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.72","Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé","47.72A","Commerce de détail de la chaussure"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.72","Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé","47.72B","Commerce de détail de maroquinerie et d'articles de voyage"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.73","Commerce de détail de produits pharmaceutiques en magasin spécialisé","47.73Z","Commerce de détail de produits pharmaceutiques en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.74","Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé","47.74Z","Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.75","Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé","47.75Z","Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.76","Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé","47.76Z","Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.77","Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé","47.77Z","Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.78","Autre commerce de détail de biens neufs en magasin spécialisé","47.78A","Commerces de détail d'optique"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.78","Autre commerce de détail de biens neufs en magasin spécialisé","47.78B","Commerces de détail de charbons et combustibles"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.78","Autre commerce de détail de biens neufs en magasin spécialisé","47.78C","Autres commerces de détail spécialisés divers"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.7","Autres commerces de détail en magasin spécialisé","47.79","Commerce de détail de biens d'occasion en magasin","47.79Z","Commerce de détail de biens d'occasion en magasin"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.8","Commerce de détail sur éventaires et marchés","47.81","Commerce de détail alimentaire sur éventaires et marchés","47.81Z","Commerce de détail alimentaire sur éventaires et marchés"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.8","Commerce de détail sur éventaires et marchés","47.82","Commerce de détail de textiles, d'habillement et de chaussures sur éventaires et marchés","47.82Z","Commerce de détail de textiles, d'habillement et de chaussures sur éventaires et marchés"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.8","Commerce de détail sur éventaires et marchés","47.89","Autres commerces de détail sur éventaires et marchés","47.89Z","Autres commerces de détail sur éventaires et marchés"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.9","Commerce de détail hors magasin, éventaires ou marchés","47.91","Vente à distance","47.91A","Vente à distance sur catalogue général"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.9","Commerce de détail hors magasin, éventaires ou marchés","47.91","Vente à distance","47.91B","Vente à distance sur catalogue spécialisé"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.9","Commerce de détail hors magasin, éventaires ou marchés","47.99","Autres commerces de détail hors magasin, éventaires ou marchés","47.99A","Vente à domicile"
"G","Commerce ; réparation d'automobiles et de motocycles","47","Commerce de détail, à l'exception des automobiles et des motocycles","47.9","Commerce de détail hors magasin, éventaires ou marchés","47.99","Autres commerces de détail hors magasin, éventaires ou marchés","47.99B","Vente par automates et autres commerces de détail hors magasin, éventaires ou marchés n.c.a."
"H","Transports et entreposage","49","Transports terrestres et transport par conduites","49.1","Transport ferroviaire interurbain de voyageurs","49.10","Transport ferroviaire interurbain de voyageurs","49.10Z","Transport ferroviaire interurbain de voyageurs"
"H","Transports et entreposage","49","Transports terrestres et transport par conduites","49.2","Transports ferroviaires de fret","49.20","Transports ferroviaires de fret","49.20Z","Transports ferroviaires de fret"
"H","Transports et entreposage","49","Transports terrestres et transport par conduites","49.3","Autres transports terrestres de voyageurs","49.31","Transports urbains et suburbains de voyageurs","49.31Z","Transports urbains et suburbains de voyageurs"
"H","Transports et entreposage","49","Transports terrestres et transport par conduites","49.3","Autres transports terrestres de voyageurs","49.32","Transports de voyageurs par taxis","49.32Z","Transports de voyageurs par taxis"
"H","Transports et entreposage","49","Transports terrestres et transport par conduites","49.3","Autres transports terrestres de voyageurs","49.39","Autres transports terrestres de voyageurs n.c.a.","49.39A","Transports routiers réguliers de voyageurs"
"H","Transports et entreposage","49","Transports terrestres et transport par conduites","49.3","Autres transports terrestres de voyageurs","49.39","Autres transports terrestres de voyageurs n.c.a.","49.39B","Autres transports routiers de voyageurs"
"H","Transports et entreposage","49","Transports terrestres et transport par conduites","49.3","Autres transports terrestres de voyageurs","49.39","Autres transports terrestres de voyageurs n.c.a.","49.39C","Téléphériques et remontées mécaniques"
"H","Transports et entreposage","49","Transports terrestres et transport par conduites","49.4","Transports routiers de fret et services de déménagement","49.41","Transports routiers de fret","49.41A","Transports routiers de fret interurbains"
"H","Transports et entreposage","49","Transports terrestres et transport par conduites","49.4","Transports routiers de fret et services de déménagement","49.41","Transports routiers de fret","49.41B","Transports routiers de fret de proximité"
"H","Transports et entreposage","49","Transports terrestres et transport par conduites","49.4","Transports routiers de fret et services de déménagement","49.41","Transports routiers de fret","49.41C","Location de camions avec chauffeur"
"H","Transports et entreposage","49","Transports terrestres et transport par conduites","49.4","Transports routiers de fret et services de déménagement","49.42","Services de déménagement","49.42Z","Services de déménagement"
